"","FIPS","V1","DR.Number","Date.Reported","Date.Occurred","Time.Occurred","Area.ID","Area.Name","REPDIST","Crime.Code","Crime.Code.Description","MO.Codes","Victim.Age","Victim.Sex","Victim.Descent","Premise.Code","Premise.Description","Weapon.Used.Code","Weapon.Description","Status.Code","Status.Description","Crime.Code.1","Crime.Code.2","Crime.Code.3","Crime.Code.4","Address","Cross.Street","Location","RPT_DELAY","RPT_DELAY_1DAY","RPT_DELAY_1WEEK","RPT_DELAY_1MONTH","RPT_DELAY_MONTHS","lat","lon","OBJECTID","COUNTY","STATE","POPULATION","SQMI","ID","sourceCoun","ENRICH_FID","aggregatio","HasData","CIVLBFR_CY","EMP_CY","INDAGRI_CY","INDMIN_CY","INDCONS_CY","INDMANU_CY","INDWHTR_CY","INDRTTR_CY","INDTRAN_CY","INDUTIL_CY","INDINFO_CY","INDFIN_CY","INDRE_CY","INDTECH_CY","INDMGMT_CY","INDADMN_CY","INDEDUC_CY","INDHLTH_CY","INDARTS_CY","INDFOOD_CY","INDOTSV_CY","INDPUBL_CY","UNEMP_CY","UNEMPRT_CY","pop.total","pop.male","pop.u20","pop.20.64","pop.o64","pop.married","pop.white","pop.black","pop.native","pop.asian","pop.pacific","pop.latino","occupants.1.5","rent.35.income","occ.units","pop.single.hh","hh.size","no.school","poverty","med.income","pop.no.insur","pop.unempl","vict.white","vict.black","vict.latin","vict.asian"
"2741","06037214902",453480,140712976,"2014-08-20","2014-08-19",1800,7,"Wilshire",721,121,"RAPE, FORCIBLE","",28,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"400    LE DOUX                      RD","","(34.0718, -118.3774)",1,1,1,1,0,34.0718,-118.3774,"603","Los Angeles","CA","2637",0.2,"1602","US","603","BlockApportionment:US.BlockGroups","1","1838","1743","0","0","26","57","40","175","9","0","214","71","20","351","15","19","118","340","57","165","66","0","95",5.2,2916,45.6,10.9,77.3,11.8,20.3703703703704,78.2,4.4,0.5,20.6,0.3,7.3,2.1,41.3,1627,36.3854595336077,1.9,2.6,10.5,75250,0,4.9,0,0,0,0
"2742","06037215101",1223421,170700969,"2017-11-26","2017-11-26",2230,7,"Wilshire",745,121,"RAPE, FORCIBLE","1402 0444 0527",22,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"5500    WILSHIRE                     BL","","(34.0623, -118.3483)",0,1,1,1,0,34.0623,-118.3483,"867","Los Angeles","CA","2505",0.14,"1866","US","867","BlockApportionment:US.BlockGroups","1","2039","1933","0","0","22","88","93","212","8","0","355","31","0","380","0","29","124","118","219","182","42","30","106",5.2,2753,39,7.5,86.9,5.60000000000001,11.4783872139484,65.6,8.6,0.4,17.3,2,15,2,54.5,1666,46.1678169269887,1.625,0.9,18.3,54333,5.1,5.4,0,0,0,0
"2743","06037215101",175013,120713613,"2012-08-16","2012-08-12",900,7,"Wilshire",735,121,"RAPE, FORCIBLE","0400 1414 2000",29,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"600 S  DUNSMUIR                     AV","","(34.0649, -118.3483)",4,0,1,1,0,34.0649,-118.3483,"867","Los Angeles","CA","2505",0.14,"1866","US","867","BlockApportionment:US.BlockGroups","1","2039","1933","0","0","22","88","93","212","8","0","355","31","0","380","0","29","124","118","219","182","42","30","106",5.2,2753,39,7.5,86.9,5.60000000000001,11.4783872139484,65.6,8.6,0.4,17.3,2,15,2,54.5,1666,46.1678169269887,1.625,0.9,18.3,54333,5.1,5.4,0,1,0,0
"2744","06037215101",1223797,170718354,"2017-11-12","2017-03-01",1200,7,"Wilshire",743,121,"RAPE, FORCIBLE","1206 2014 0537 0527",35,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"5800    WILSHIRE                     BL","","(34.0625, -118.3549)",256,0,0,0,1,34.0625,-118.3549,"867","Los Angeles","CA","2505",0.14,"1866","US","867","BlockApportionment:US.BlockGroups","1","2039","1933","0","0","22","88","93","212","8","0","355","31","0","380","0","29","124","118","219","182","42","30","106",5.2,2753,39,7.5,86.9,5.60000000000001,11.4783872139484,65.6,8.6,0.4,17.3,2,15,2,54.5,1666,46.1678169269887,1.625,0.9,18.3,54333,5.1,5.4,1,0,0,0
"2745","06037215102",869368,160700777,"2016-05-14","2016-05-06",930,7,"Wilshire",736,121,"RAPE, FORCIBLE","0533 1814 1243 2000",23,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"400 S  DETROIT                      ST","","(34.0669, -118.3451)",8,0,0,1,0,34.0669,-118.3451,"868","Los Angeles","CA","3223",0.1,"1867","US","868","BlockApportionment:US.BlockGroups","1","2548","2436","0","0","57","50","91","110","14","0","324","37","101","628","0","153","236","79","177","255","110","14","112",4.4,3052,47.4,3.8,91.6,4.59999999999999,16.0222804718218,67.8,4.5,0.8,22.4,0.7,10.1,1.3,45,2048,39.5806028833552,NA,1.5,11.1,59018,13.2,4.6,1,0,0,0
"2746","06037216100",659568,150713222,"2015-08-07","2015-08-01",2200,7,"Wilshire",747,121,"RAPE, FORCIBLE","0522 0518 0523",23,"F","A",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"900 S  LONGWOOD                     AV","","(34.0588, -118.3379)",6,0,1,1,0,34.0588,-118.3379,"869","Los Angeles","CA","2351",0.26,"1868","US","869","BlockApportionment:US.BlockGroups","1","1406","1350","0","0","28","30","13","159","0","0","201","75","31","224","0","22","113","162","149","31","49","63","56",4,2804,51.5,24.2,60.1,15.7,26.4978601997147,55.1,24.3,0.3,22.2,0,10.3,0,26.2,1060,13.0527817403709,2.61,3.2,9.8,96552,2.7,5.8,0,0,0,1
"2747","06037216200",455540,140716849,"2014-12-01","2014-11-30",1,7,"Wilshire",745,121,"RAPE, FORCIBLE","0500 0527 0400",34,"F","W",504,"OTHER RESIDENCE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"CLOVERDALE                   AV","9TH                          ST","(34.0589, -118.3475)",1,1,1,1,0,34.0589,-118.3475,"870","Los Angeles","CA","5308",0.37,"1869","US","870","BlockApportionment:US.BlockGroups","1","3575","3403","0","7","81","252","128","215","110","0","360","248","15","668","0","67","249","396","253","154","174","26","172",4.8,5369,54.1,11.2,81.8,7,13.7642018997951,49.7,25.2,2.6,16.7,1.6,20,0,41.6,2668,23.3563047122369,2.11,14,15.3,81452,11,4.5,1,0,0,0
"2748","06037216200",803386,160704139,"2016-01-04","2015-11-27",1900,7,"Wilshire",745,121,"RAPE, FORCIBLE","0527",33,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"1200 S  CLOVERDALE                   AV","","(34.0535, -118.3494)",38,0,0,0,1,34.0535,-118.3494,"870","Los Angeles","CA","5308",0.37,"1869","US","870","BlockApportionment:US.BlockGroups","1","3575","3403","0","7","81","252","128","215","110","0","360","248","15","668","0","67","249","396","253","154","174","26","172",4.8,5369,54.1,11.2,81.8,7,13.7642018997951,49.7,25.2,2.6,16.7,1.6,20,0,41.6,2668,23.3563047122369,2.11,14,15.3,81452,11,4.5,1,0,0,0
"2749","06037216200",52016,130707082,"2013-03-16","2013-03-15",1830,7,"Wilshire",745,121,"RAPE, FORCIBLE","0515 0500 0527 1823",31,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"5300 W  OLYMPIC                      BL","","(34.0572, -118.3459)",1,1,1,1,0,34.0572,-118.3459,"870","Los Angeles","CA","5308",0.37,"1869","US","870","BlockApportionment:US.BlockGroups","1","3575","3403","0","7","81","252","128","215","110","0","360","248","15","668","0","67","249","396","253","154","174","26","172",4.8,5369,54.1,11.2,81.8,7,13.7642018997951,49.7,25.2,2.6,16.7,1.6,20,0,41.6,2668,23.3563047122369,2.11,14,15.3,81452,11,4.5,1,0,0,0
"2750","06037216200",56922,130717324,"2013-11-09","2013-11-09",30,7,"Wilshire",747,121,"RAPE, FORCIBLE","0500 0527 1414",24,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"1000 S  MANSFIELD                    AV","","(34.0572, -118.3425)",0,1,1,1,0,34.0572,-118.3425,"870","Los Angeles","CA","5308",0.37,"1869","US","870","BlockApportionment:US.BlockGroups","1","3575","3403","0","7","81","252","128","215","110","0","360","248","15","668","0","67","249","396","253","154","174","26","172",4.8,5369,54.1,11.2,81.8,7,13.7642018997951,49.7,25.2,2.6,16.7,1.6,20,0,41.6,2668,23.3563047122369,2.11,14,15.3,81452,11,4.5,0,0,1,0
"2751","06037216200",113828,120711599,"2012-06-27","2010-06-01",1900,7,"Wilshire",745,121,"RAPE, FORCIBLE","0500",33,"F","H",203,"OTHER BUSINESS",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"5300 W  OLYMPIC                      BL","","(34.0572, -118.3459)",757,0,0,0,1,34.0572,-118.3459,"870","Los Angeles","CA","5308",0.37,"1869","US","870","BlockApportionment:US.BlockGroups","1","3575","3403","0","7","81","252","128","215","110","0","360","248","15","668","0","67","249","396","253","154","174","26","172",4.8,5369,54.1,11.2,81.8,7,13.7642018997951,49.7,25.2,2.6,16.7,1.6,20,0,41.6,2668,23.3563047122369,2.11,14,15.3,81452,11,4.5,0,0,1,0
"2752","06037216200",661533,150717113,"2015-11-12","2015-01-14",1,7,"Wilshire",745,121,"RAPE, FORCIBLE","0500 0400 0448 0527 0537 0507 1402",20,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,998,NA,NA,"5400    SAN VICENTE                  BL","","(34.0572, -118.3482)",302,0,0,0,1,34.0572,-118.3482,"870","Los Angeles","CA","5308",0.37,"1869","US","870","BlockApportionment:US.BlockGroups","1","3575","3403","0","7","81","252","128","215","110","0","360","248","15","668","0","67","249","396","253","154","174","26","172",4.8,5369,54.1,11.2,81.8,7,13.7642018997951,49.7,25.2,2.6,16.7,1.6,20,0,41.6,2668,23.3563047122369,2.11,14,15.3,81452,11,4.5,1,0,0,0
"2753","06037216200",594663,160709013,"2016-03-23","2014-12-07",400,7,"Wilshire",745,121,"RAPE, FORCIBLE","0444 0537",19,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"5400    SAN VICENTE                  BL","","(34.0531, -118.3517)",472,0,0,0,1,34.0531,-118.3517,"870","Los Angeles","CA","5308",0.37,"1869","US","870","BlockApportionment:US.BlockGroups","1","3575","3403","0","7","81","252","128","215","110","0","360","248","15","668","0","67","249","396","253","154","174","26","172",4.8,5369,54.1,11.2,81.8,7,13.7642018997951,49.7,25.2,2.6,16.7,1.6,20,0,41.6,2668,23.3563047122369,2.11,14,15.3,81452,11,4.5,1,0,0,0
"2754","06037216200",594672,160712339,"2016-07-11","2014-10-01",900,7,"Wilshire",765,121,"RAPE, FORCIBLE","0507",16,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,812,NA,NA,"5200    EDGEWOOD                     PL","","(34.0542, -118.3445)",649,0,0,0,1,34.0542,-118.3445,"870","Los Angeles","CA","5308",0.37,"1869","US","870","BlockApportionment:US.BlockGroups","1","3575","3403","0","7","81","252","128","215","110","0","360","248","15","668","0","67","249","396","253","154","174","26","172",4.8,5369,54.1,11.2,81.8,7,13.7642018997951,49.7,25.2,2.6,16.7,1.6,20,0,41.6,2668,23.3563047122369,2.11,14,15.3,81452,11,4.5,0,1,0,0
"2755","06037216200",176610,120716825,"2012-10-25","2012-10-15",2330,7,"Wilshire",765,121,"RAPE, FORCIBLE","0500 0527",22,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"1200 S  SYCAMORE                     AV","","(34.0535, -118.346)",10,0,0,1,0,34.0535,-118.346,"870","Los Angeles","CA","5308",0.37,"1869","US","870","BlockApportionment:US.BlockGroups","1","3575","3403","0","7","81","252","128","215","110","0","360","248","15","668","0","67","249","396","253","154","174","26","172",4.8,5369,54.1,11.2,81.8,7,13.7642018997951,49.7,25.2,2.6,16.7,1.6,20,0,41.6,2668,23.3563047122369,2.11,14,15.3,81452,11,4.5,0,1,0,0
"2756","06037216300",448702,140701066,"2014-08-22","2014-08-22",1100,7,"Wilshire",732,121,"RAPE, FORCIBLE","0500 0527 0913",34,"F","H",507,"CONDOMINIUM/TOWNHOUSE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,998,NA,NA,"6300    WILSHIRE                     BL","","(34.0634, -118.3655)",0,1,1,1,0,34.0634,-118.3655,"604","Los Angeles","CA","4592",0.49,"1603","US","604","BlockApportionment:US.BlockGroups","1","2875","2782","0","0","45","78","97","181","0","0","320","193","127","424","0","18","235","272","538","126","52","76","93",3.2,4822,48,17.1,68.1,14.8,24.7407714641228,70.9,13.3,0.4,18.5,0.9,11.5,0.5,39.9,2302,25.3214433844878,2.15,3.5,5.3,84063,0,5,0,0,1,0
"2757","06037216300",55750,130714963,"2013-09-11","2013-08-31",1500,7,"Wilshire",721,121,"RAPE, FORCIBLE","0400 0916 0500 0507 0512 0516",27,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"SAN VICENTE                  BL","WILSHIRE                     BL","(34.0641, -118.3716)",11,0,0,1,0,34.0641,-118.3716,"604","Los Angeles","CA","4592",0.49,"1603","US","604","BlockApportionment:US.BlockGroups","1","2875","2782","0","0","45","78","97","181","0","0","320","193","127","424","0","18","235","272","538","126","52","76","93",3.2,4822,48,17.1,68.1,14.8,24.7407714641228,70.9,13.3,0.4,18.5,0.9,11.5,0.5,39.9,2302,25.3214433844878,2.15,3.5,5.3,84063,0,5,0,0,1,0
"2758","06037216300",1058224,170707866,"2017-03-31","2017-03-04",1730,7,"Wilshire",743,121,"RAPE, FORCIBLE","1817 1206 1262 0527 1402",25,"F","A",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"5800 W  OLYMPIC                      BL","","(34.0575, -118.3559)",27,0,0,1,0,34.0575,-118.3559,"604","Los Angeles","CA","4592",0.49,"1603","US","604","BlockApportionment:US.BlockGroups","1","2875","2782","0","0","45","78","97","181","0","0","320","193","127","424","0","18","235","272","538","126","52","76","93",3.2,4822,48,17.1,68.1,14.8,24.7407714641228,70.9,13.3,0.4,18.5,0.9,11.5,0.5,39.9,2302,25.3214433844878,2.15,3.5,5.3,84063,0,5,0,0,0,1
"2759","06037216401",658143,150710554,"2015-06-02","2015-02-20",2200,7,"Wilshire",752,121,"RAPE, FORCIBLE","0527 0549 0507 0504 0513 1259 0501 0517 0540 0541",16,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"1100 S  LA CIENEGA                   BL","","(34.0571, -118.3762)",102,0,0,0,1,34.0571,-118.3762,"605","Los Angeles","CA","4276",0.16,"1604","US","605","BlockApportionment:US.BlockGroups","1","2786","2740","3","0","56","126","68","98","136","14","297","62","114","295","0","58","294","289","358","257","207","8","46",1.7,4426,53.2,13.9,66.8,19.3,22.0515137821961,82.4,4.2,0,8.3,0.3,9.8,0.5,56.8,2042,30.9986443741527,2.07,8.6,15.8,53704,1.2,3.6,1,0,0,0
"2760","06037216401",315674,130805757,"2013-02-11","2011-01-01",600,8,"West LA",849,121,"RAPE, FORCIBLE","0302 1260 1805",66,"F","B",503,"HOTEL",106,"UNKNOWN FIREARM","AO","Adult Other",121,NA,NA,NA,"PICO","ROBERTSON","(34.0548, -118.3837)",772,0,0,0,1,34.0548,-118.3837,"605","Los Angeles","CA","4276",0.16,"1604","US","605","BlockApportionment:US.BlockGroups","1","2786","2740","3","0","56","126","68","98","136","14","297","62","114","295","0","58","294","289","358","257","207","8","46",1.7,4426,53.2,13.9,66.8,19.3,22.0515137821961,82.4,4.2,0,8.3,0.3,9.8,0.5,56.8,2042,30.9986443741527,2.07,8.6,15.8,53704,1.2,3.6,0,1,0,0
"2761","06037216401",658229,150710702,"2015-06-05","2015-04-02",2000,7,"Wilshire",752,121,"RAPE, FORCIBLE","0500 0527 0913",24,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"1100 S  LA CIENEGA                   BL","","(34.0571, -118.3762)",64,0,0,0,1,34.0571,-118.3762,"605","Los Angeles","CA","4276",0.16,"1604","US","605","BlockApportionment:US.BlockGroups","1","2786","2740","3","0","56","126","68","98","136","14","297","62","114","295","0","58","294","289","358","257","207","8","46",1.7,4426,53.2,13.9,66.8,19.3,22.0515137821961,82.4,4.2,0,8.3,0.3,9.8,0.5,56.8,2042,30.9986443741527,2.07,8.6,15.8,53704,1.2,3.6,1,0,0,0
"2762","06037216401",1257406,170817855,"2017-11-02","2017-10-26",1400,8,"West LA",849,121,"RAPE, FORCIBLE","1402 1409 1814 0400 0527",31,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,998,NA,NA,"1100 S  WOOSTER                      ST","","(34.0571, -118.3825)",7,0,1,1,0,34.0571,-118.3825,"605","Los Angeles","CA","4276",0.16,"1604","US","605","BlockApportionment:US.BlockGroups","1","2786","2740","3","0","56","126","68","98","136","14","297","62","114","295","0","58","294","289","358","257","207","8","46",1.7,4426,53.2,13.9,66.8,19.3,22.0515137821961,82.4,4.2,0,8.3,0.3,9.8,0.5,56.8,2042,30.9986443741527,2.07,8.6,15.8,53704,1.2,3.6,1,0,0,0
"2763","06037216401",869715,160704431,"2016-01-12","2016-01-09",1800,7,"Wilshire",752,121,"RAPE, FORCIBLE","1402",21,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",106,"UNKNOWN FIREARM","IC","Invest Cont",121,910,998,NA,"PICO","LA CIENEGA","(34.0534, -118.3762)",3,0,1,1,0,34.0534,-118.3762,"605","Los Angeles","CA","4276",0.16,"1604","US","605","BlockApportionment:US.BlockGroups","1","2786","2740","3","0","56","126","68","98","136","14","297","62","114","295","0","58","294","289","358","257","207","8","46",1.7,4426,53.2,13.9,66.8,19.3,22.0515137821961,82.4,4.2,0,8.3,0.3,9.8,0.5,56.8,2042,30.9986443741527,2.07,8.6,15.8,53704,1.2,3.6,0,1,0,0
"2764","06037216700",1150198,170813823,"2017-08-06","2017-08-06",600,8,"West LA",859,121,"RAPE, FORCIBLE","2000 1813 0527 0416 0432 0340 0444 0408 0429 0913",27,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"8500    CASHIO                       ST","","(34.0507, -118.3761)",0,1,1,1,0,34.0507,-118.3761,"607","Los Angeles","CA","3881",0.3,"1606","US","607","BlockApportionment:US.BlockGroups","1","2241","2055","0","0","45","56","42","119","53","23","168","80","24","217","0","71","337","275","193","251","84","17","186",8.3,3913,45.3,20.6,64.2,15.2,17.1224124712497,46.2,34.7,0,11.2,0.2,22.6,2.8,49.4,1596,21.3391259902888,2.375,6.5,16.9,69593,6.5,8.4,0,1,0,0
"2765","06037216700",51302,130705369,"2013-02-02","2013-01-19",2200,7,"Wilshire",762,121,"RAPE, FORCIBLE","2000 1821 0400 0448 0527 1241 0516 0532",62,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"5800    SATURN                       ST","","(34.0498, -118.3675)",14,0,0,1,0,34.0498,-118.3675,"607","Los Angeles","CA","3881",0.3,"1606","US","607","BlockApportionment:US.BlockGroups","1","2241","2055","0","0","45","56","42","119","53","23","168","80","24","217","0","71","337","275","193","251","84","17","186",8.3,3913,45.3,20.6,64.2,15.2,17.1224124712497,46.2,34.7,0,11.2,0.2,22.6,2.8,49.4,1596,21.3391259902888,2.375,6.5,16.9,69593,6.5,8.4,0,0,1,0
"2766","06037216700",50556,130700721,"2013-06-14","2013-06-12",2300,7,"Wilshire",762,121,"RAPE, FORCIBLE","0400 0500 0448 1414 1402 1415 0507 0527 2000 0549",24,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"1600 S  HAYWORTH                     AV","","(34.0478, -118.3686)",2,0,1,1,0,34.0478,-118.3686,"607","Los Angeles","CA","3881",0.3,"1606","US","607","BlockApportionment:US.BlockGroups","1","2241","2055","0","0","45","56","42","119","53","23","168","80","24","217","0","71","337","275","193","251","84","17","186",8.3,3913,45.3,20.6,64.2,15.2,17.1224124712497,46.2,34.7,0,11.2,0.2,22.6,2.8,49.4,1596,21.3391259902888,2.375,6.5,16.9,69593,6.5,8.4,0,0,1,0
"2767","06037216700",170506,120701304,"2012-11-26","2012-11-25",1200,7,"Wilshire",762,121,"RAPE, FORCIBLE","0416 0500 0527",28,"F","O",505,"MOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,998,NA,NA,"LA CIENEGA                   BL","CASHIO                       AV","(34.0499, -118.3761)",1,1,1,1,0,34.0499,-118.3761,"607","Los Angeles","CA","3881",0.3,"1606","US","607","BlockApportionment:US.BlockGroups","1","2241","2055","0","0","45","56","42","119","53","23","168","80","24","217","0","71","337","275","193","251","84","17","186",8.3,3913,45.3,20.6,64.2,15.2,17.1224124712497,46.2,34.7,0,11.2,0.2,22.6,2.8,49.4,1596,21.3391259902888,2.375,6.5,16.9,69593,6.5,8.4,0,0,0,0
"2768","06037216700",52552,130708314,"2013-04-12","2013-03-25",1800,7,"Wilshire",782,121,"RAPE, FORCIBLE","1501",22,"M","H",514,"GROUP HOME",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"1800 S  FAIRFAX                      AV","","(34.0431, -118.3692)",18,0,0,1,0,34.0431,-118.3692,"607","Los Angeles","CA","3881",0.3,"1606","US","607","BlockApportionment:US.BlockGroups","1","2241","2055","0","0","45","56","42","119","53","23","168","80","24","217","0","71","337","275","193","251","84","17","186",8.3,3913,45.3,20.6,64.2,15.2,17.1224124712497,46.2,34.7,0,11.2,0.2,22.6,2.8,49.4,1596,21.3391259902888,2.375,6.5,16.9,69593,6.5,8.4,0,0,1,0
"2769","06037216700",51024,130704643,"2013-01-17","2013-01-13",1800,7,"Wilshire",762,121,"RAPE, FORCIBLE","1501 0500",23,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"1600 S  HAYWORTH                     AV","","(34.0478, -118.3686)",4,0,1,1,0,34.0478,-118.3686,"607","Los Angeles","CA","3881",0.3,"1606","US","607","BlockApportionment:US.BlockGroups","1","2241","2055","0","0","45","56","42","119","53","23","168","80","24","217","0","71","337","275","193","251","84","17","186",8.3,3913,45.3,20.6,64.2,15.2,17.1224124712497,46.2,34.7,0,11.2,0.2,22.6,2.8,49.4,1596,21.3391259902888,2.375,6.5,16.9,69593,6.5,8.4,0,0,1,0
"2770","06037216800",57777,130719036,"2013-12-25","2013-12-24",1030,7,"Wilshire",762,121,"RAPE, FORCIBLE","0500 0400 0416 0421 0508 0444",42,"F","W",503,"HOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"6100 W  PICO                         BL","","(34.0528, -118.373)",1,1,1,1,0,34.0528,-118.373,"608","Los Angeles","CA","3321",0.29,"1607","US","608","BlockApportionment:US.BlockGroups","1","2004","1915","0","0","43","131","85","142","2","0","159","64","95","370","0","65","175","139","60","194","152","39","89",4.4,3189,53.2,16,73,11,22.859830667921,80.1,11.8,1.7,7.8,0,15.5,2.2,51.3,1438,24.9921605518971,2.265,4.3,10.7,82063,0,7,1,0,0,0
"2771","06037216900",323194,170707509,"2017-03-21","2011-01-01",800,7,"Wilshire",764,121,"RAPE, FORCIBLE","1257 0500",16,"F","B",501,"SINGLE FAMILY DWELLING",NA,"","IC","Invest Cont",121,812,NA,NA,"1500 S  SIERRA BONITA                AV","","(34.0477, -118.3595)",2271,0,0,0,1,34.0477,-118.3595,"609","Los Angeles","CA","5146",0.42,"1608","US","609","BlockApportionment:US.BlockGroups","1","2960","2704","0","0","133","62","43","101","10","16","321","15","122","261","0","162","286","241","389","352","146","44","256",8.6,4935,46.6,14.5,70.4,15.1,22.0060790273556,42,27,6.6,10.3,0,28.7,4,58.4,2458,15.8054711246201,2.005,13.2,10.3,52262,0,7.8,0,1,0,0
"2772","06037216900",656717,150707851,"2015-03-08","2015-03-08",300,7,"Wilshire",763,121,"RAPE, FORCIBLE","0512 0522 0527 1259",16,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,NA,NA,NA,"1500 S  ORANGE GROVE                 AV","","(34.0495, -118.366)",0,1,1,1,0,34.0495,-118.366,"609","Los Angeles","CA","5146",0.42,"1608","US","609","BlockApportionment:US.BlockGroups","1","2960","2704","0","0","133","62","43","101","10","16","321","15","122","261","0","162","286","241","389","352","146","44","256",8.6,4935,46.6,14.5,70.4,15.1,22.0060790273556,42,27,6.6,10.3,0,28.7,4,58.4,2458,15.8054711246201,2.005,13.2,10.3,52262,0,7.8,0,0,0,0
